yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,post,lbidder_size,med_mtb_sect
2010,1,0,1,1,1.0524207,1.7819772,.74676675,1.6741102,.002827375,0,.049600001,1,7.3639135,2.1291642
2010,0,0,1,1,.33569711,.66444862,.33781728,.80375081,.014289046,0,.044899996,1,6.0306854,2.1291642
2010,0,0,0,1,.17682829,1.2300403,.31479564,1.0383103,.02246682,0,.044899996,1,7.1372786,2.1291642
2010,1,1,0,1,.14144124,2.7529523,.13013597,.6512177,.0072613182,.023965336,.052699998,1,11.265297,2.1291642
2011,0,0,1,1,.65379828,1.1161226,.39276803,1.1045496,.0030006,0,.049600001,1,6.6883545,1.7437242
2011,1,0,1,1,.98138082,1.5096914,.24578741,.71701747,.017446751,0,.038699999,1,7.9094896,1.7437242
2011,0,0,1,1,.079166666,1.2631676,.002557714,1.3540339,.37033933,0,.039799999,1,4.2766662,1.7437242
2011,1,1,1,0,.46868226,2.7337849,.10450783,.0067895032,.0022251951,0,.052199997,1,6.526495,1.7437242
2011,1,1,1,1,.55546021,1.3641871,.26167315,.83640236,.001165258,0,.051599998,1,6.8741984,1.7437242
2011,1,0,0,1,.014436089,1.1276773,.33997688,1.5786331,.002743484,0,.049600001,1,9.996295,1.7437242
2012,1,0,1,1,.98859566,1.8980237,.74676675,1.6741102,.00018297099,0,.037999999,1,6.9669671,1.4398816
2012,0,0,1,1,.10454545,1.1925812,.10257029,1.6741102,.030107398,0,.037999999,1,2.3978953,1.4398816
2012,0,0,0,1,.38765824,1.9051194,.24543944,.54695642,.14859518,0,.0396,1,6.4488893,1.4398816
2012,0,0,1,1,.28092784,2.2846355,0,.48384583,.086976081,0,.034000002,1,6.877296,1.4398816
2012,0,1,1,1,.020730443,2.7282495,.22215407,1.0917225,.009483384,0,.0396,1,9.7050972,1.4398816
2012,0,0,0,1,1.0342104,1.9051194,.24543944,.54695642,.14859518,0,.034699999,1,6.2402759,1.4398816
2013,1,0,0,1,.89574492,1.0281335,.35033295,.40880299,.0086080879,0,.046300001,1,8.6963434,1.6240911
2013,0,0,0,1,.35376763,1.0281335,.35033295,.40880299,.0086080879,0,.039300002,1,8.3387842,1.6240911
2013,0,0,1,1,1.8943479,.64630204,.32271436,1.3197067,.0095768338,0,.038900003,1,5.4380794,1.6240911
2013,1,1,1,1,.249983,1.7059066,0,.91956669,.208088,0,.038900003,1,6.3767271,1.6240911
2014,0,0,0,1,.24904214,.95152819,.22787948,.98901963,.007497177,0,.0425,1,5.5645204,.99745923
2014,1,1,1,1,.55248106,1.1034482,.45032126,1.1533965,.00058575702,0,.040799998,1,7.8785343,.99745923
2014,1,1,1,0,.10455919,1.4330037,.076408163,1.0247529,.037165377,0,.0392,1,5.9839363,.99745923
2014,0,1,1,1,.14051105,1.5527362,.50199872,1.0592629,.0073571238,0,.042399999,1,7.2779384,.99745923
2014,0,0,1,1,1.5443788,1.4991622,.14501899,.60454649,.012729842,.004433454,.0416,1,7.4324837,.99745923
2014,1,1,1,1,.55620688,1.9264053,.075125635,1.6741102,.16408618,0,.0392,1,3.3672957,.99745923
2014,1,1,0,1,.3978467,1.3976628,.3004294,1.1627973,.079182923,0,.040799998,1,9.1518631,.99745923
1998,1,0,0,1,.24210541,2.6897683,.056533534,1.4629676,.088712335,.0074211,.062199999,0,8.2057648,1.9726251
2007,1,0,0,1,.51391834,2.8985698,.094054565,1.1382482,.016129198,.00049763097,.053000003,1,9.1121759,2.3113286
2014,0,0,1,1,.033561643,2.7549353,.42614895,.6432659,.090630613,0,.040799998,1,7.9793391,2.6357355
2014,1,1,0,1,.45574859,1.9465067,.31527543,1.2199682,.013018179,0,.044499997,1,8.4385824,2.6357355
1994,0,1,0,1,.034966141,1.538648,.39980933,.086706594,.042913463,0,.081099994,0,6.0935698,.86248887
1995,0,1,0,1,.039744057,1.4500269,.30087259,.14859341,.021858977,0,.072999999,0,6.3044486,.99814785
1997,0,0,0,1,.36079547,1.3422364,.41168439,.026385348,.080580674,0,.073100001,0,5.8636312,1.2333775
1997,1,1,1,1,.47492245,1.1351464,.44110224,.14882001,.015016766,0,.071400002,0,6.8741984,1.2333775
1997,1,0,1,1,.85040343,1.3422364,.41168439,.026385348,.080580674,0,.066100001,0,6.5424719,1.2333775
1998,1,0,0,1,.068434544,1.9174645,.064361095,.20572335,.031748824,0,.066700004,0,7.3011479,1.1635022
1998,0,0,0,1,.6809808,1.4665637,.0096131759,.1143155,.17611197,0,.0669,0,4.121891,1.1635022
2000,1,0,0,1,.1683706,.92700201,.38778242,.0097991731,.0038290629,0,.076799996,0,5.7462034,.87481833
2000,1,0,1,1,.052150536,1.074239,.029205713,.42756662,.014938796,.020040873,.076399997,0,5.2257466,.87481833
2000,1,0,1,1,1.5690615,1.0307497,.38990897,.016767696,.057428218,0,.076799996,0,6.865891,.87481833
2000,0,1,0,1,1.2219177,.85618371,.48273072,.0067895032,.013605428,0,.075500004,0,4.9836068,.87481833
2000,1,0,0,1,.16896969,1.074239,.029205713,.42756662,.014938796,.020040873,.076200001,0,5.1059456,.87481833
2001,1,0,1,1,.96753669,1.0706365,.39052624,.028666837,.02691517,0,.069699995,1,7.3569183,1.162513
2001,1,0,0,1,1.0698267,1.1751878,.23475005,.0067895032,.063740201,0,.071800001,0,7.3877091,1.162513
2002,0,0,0,1,.10215054,1.1033882,.38399518,.0094539933,.0067349728,0,.067500003,1,6.8351846,1.1626728
2002,0,0,0,1,.27027026,1.1902707,.018082185,.074758083,.067184672,0,.061700001,1,4.3040652,1.1626728
2002,1,0,1,1,1.0276412,1.0682529,.39710879,.032006785,.041875273,0,.065099999,1,6.4002576,1.1626728
2004,0,0,0,1,.069444448,1.1572108,.015071369,.068482585,.11994666,0,.054699998,1,5.6629605,1.7435095
2004,0,0,1,1,.21201414,1.1674788,.37576407,.015960978,.03055633,0,.058200002,1,5.6454468,1.7435095
2005,0,0,0,1,.1146789,1.3777686,.013156748,.059260391,.20833302,0,.0513,1,6.0776424,1.6621096
2008,0,1,1,1,.85009861,1.4530928,.0080756173,.081059657,.27760342,0,.0557,1,6.921658,.8575145
2009,1,0,0,1,1.3071381,.99819541,.40770218,.03811359,.21473348,0,.055399999,1,7.7731738,1.1352212
2010,0,0,0,1,.035676252,.8543455,.030053668,.15205374,.12348519,0,.0502,1,6.8448153,1.3659575
2011,0,0,0,1,.10994764,.89032996,.13469607,.16034751,.16960803,0,.052199997,1,6.8617115,1.05316
2011,0,0,0,1,.091423951,.89032996,.13469607,.16034751,.16960803,0,.0493,1,7.1196356,1.05316
2011,0,0,0,1,.072078504,.89032996,.13469607,.16034751,.16960803,0,.049600001,1,7.0219765,1.05316
2013,0,0,0,1,.31134462,1.3955654,.32148403,.04266496,.12600201,0,.0462,1,8.5446138,1.7318819
1994,0,0,0,1,.70836437,1.093384,.020290732,1.1923581,.14380173,0,.080699995,0,3.3043835,1.4180114
1994,0,0,0,1,.69083697,1.2739568,0,.52108938,.06830927,0,.0748,0,2.9192965,1.4180114
1994,0,0,1,1,.22322758,2.9033976,0,.46969926,.039462745,.001152335,.084600002,0,4.4037285,1.4180114
1995,1,1,1,1,.84807909,1.5713949,.29137692,.28606594,.10237301,.0092864968,.072999999,0,5.1761498,1.6073159
1997,0,1,0,1,.070843704,2.3686986,.0096912859,.23188746,.22383744,0,.075800002,0,4.1058941,1.8899703
1997,0,1,0,1,.46872976,2.3686986,.0096912859,.23188746,.22383744,0,.071400002,0,4.109736,1.8899703
1997,0,1,0,1,.037189603,2.3686986,.0096912859,.23188746,.22383744,0,.075800002,0,4.0618343,1.8899703
2008,0,0,0,1,.19760275,1.5186002,.22550717,.27282628,.07912498,0,.0612,1,6.7753663,1.5354713
2009,0,0,0,1,.53359681,1.394712,.10691403,.23621398,.2895104,0,.052600004,1,5.5333896,1.7208223
2011,0,0,0,0,.018769616,1.2947624,.23803861,.21148694,.10725994,0,.049600001,1,7.3733745,1.4336326
2012,0,0,0,1,.10970464,1.0764723,.14111198,.75580096,.16603577,0,.037999999,1,7.077498,1.7150139
2013,0,0,1,0,.062254902,1.4355088,.22688454,.26215628,.01095628,0,.0427,1,7.6207051,1.817845
2014,0,0,0,0,.0762894,1.5178014,.26216435,.29573256,.0078526856,0,.0416,1,7.9345136,1.7909204
2014,0,0,0,1,.10427807,1.3589044,.334254,.72974682,.088357992,0,.037900001,1,5.9242558,1.7909204
1994,0,0,0,1,.088732868,1.0156389,.051475689,.3456324,.029216466,0,.070799999,0,4.5015664,1.3804272
1994,0,1,0,0,.26510358,3.092103,.62355959,.28512916,.062639944,0,.079899997,0,3.368855,1.3804272
1994,0,0,0,1,.18413353,.99783212,.16227022,.38418993,.16233453,0,.079899997,0,4.0623379,1.3804272
1995,0,0,0,1,.60227275,1.0998819,0,1.1081338,.0071431221,0,.068099998,0,4.1896548,2.2755339
1996,1,0,0,1,3.25,5.7734694,0,.098261528,.03356009,.091761149,.071000002,0,2.7080503,2.1868284
1998,0,0,1,1,.065863453,2.0907969,.00087707001,.073352121,.13327833,0,.064000003,0,6.2105999,1.5116082
1998,0,0,1,1,.063492648,2.0848844,.070630342,.11005977,.050500382,0,.067199998,0,6.2989492,1.5116082
1998,0,0,0,1,.17047618,2.2239401,.11720348,.42566249,.0046862359,0,.064000003,0,4.6539602,1.5116082
1998,0,0,1,1,.37333331,2.2239401,.11720348,.42566249,.0046862359,0,.064099997,0,3.8066626,1.5116082
1999,0,0,1,1,.046191536,1.3082104,.1798204,.061265592,.029022744,0,.069299996,0,6.1070228,1.2128912
1999,0,0,1,1,.033387758,1.3082104,.1798204,.061265592,.029022744,0,.073600002,0,6.1944056,1.2128912
1999,1,0,0,1,2.1510687,1.1227579,.30096379,.070722215,.00338192,0,.075500004,0,5.9738097,1.2128912
2000,0,0,0,1,.043925237,3.4351735,.025957612,.3852841,.25472629,0,.072099999,0,7.3118863,.75279349
2002,1,0,0,1,.20872729,1.8191855,.011804862,.39132699,.22665474,0,.065099999,1,6.5722823,.80995888
2002,0,0,0,1,.14129083,2.2289896,.0458294,.22858042,.31123701,0,.063699998,1,3.3432293,.80995888
2003,0,0,0,1,.11352886,1.0591133,.0000583,.48116326,.22553945,0,.056199998,1,6.9631901,1.3330927
2005,0,0,0,1,.45372292,1.5247147,.24451871,.92909771,.058717091,0,.0506,1,5.4424176,1.9717667
2007,0,0,0,1,.19903763,1.5261101,.00059309998,.097725108,.13103494,0,.057399999,1,7.7345591,2.0085592
2007,1,1,0,1,.49238375,1.9666328,.25241634,.3499921,.23407581,0,.054699998,1,7.8473721,2.0085592
2009,0,0,0,1,.073245004,1.3528304,.040438429,.27161291,.12318628,0,.0515,1,8.4346809,1.4616802
2010,0,0,1,1,.22152589,1.2832638,.011202752,.14419913,.22236794,0,.044899996,1,5.9053617,1.300802
2013,0,1,1,1,.056691784,1.4988773,.185675,.79072165,.11754668,0,.046300001,1,7.9327211,2.2015083
2013,1,0,0,1,.21530865,1.0909967,.00014570801,.16940983,.11370687,0,.037300002,1,4.3944492,2.2015083
2014,0,0,0,1,.079545453,2.6207433,.22210908,.64427906,.20540062,0,.0416,1,8.3893595,1.6753298
1993,0,0,0,1,2.2246046,1.3090733,.28420135,.537673,.010071843,0,.074299999,0,4.0247264,2.214808
1993,1,0,0,1,.23969516,2.709146,0,.11419173,.26456767,0,.069200002,0,2.6811502,2.214808
1994,0,0,0,1,.029714284,9.7872028,0,.28672072,.29666087,0,.084600002,0,4.6539602,2.2888041
1994,1,0,0,1,.3378984,2.6727128,.22465286,.73127598,.021662701,.018608615,.084600002,0,8.5249634,2.2888041
1994,0,0,0,1,.11592755,1.4204805,.37785733,.73118734,.080434822,0,.079899997,0,4.1908016,2.2888041
1995,1,0,0,0,.20817925,2.5717206,0,.36747015,.13046126,0,.072999999,0,5.4851713,2.1465969
1995,0,0,0,1,.38,1.0324948,.50444394,.3251774,.037963402,0,.0682,0,4.9767337,2.1465969
1995,1,1,1,1,.63206953,3.7626557,.074874103,.34018022,.2671614,0,.076499999,0,3.3283579,2.1465969
1995,0,0,0,1,.046363637,1.7355412,.21920447,.13748434,.026870847,0,.068099998,0,3.0910425,2.1465969
1995,0,0,0,1,.3059091,1.7757305,.11012692,.19711792,.49775252,0,.068099998,0,3.0910425,2.1465969
1995,1,0,0,0,.031396918,1.5281706,.23331173,.42012778,.0055550411,0,.071199998,0,9.1567287,2.1465969
1996,0,1,0,1,.023626698,1.8433146,.013856977,.58987629,.15486984,.006396974,.071000002,0,7.4342575,2.0129173
1996,0,1,1,1,.018186528,2.7953138,.085458845,.21927859,.16425855,0,.077100001,0,5.2626901,2.0129173
1996,0,0,1,1,.040151477,1.2261482,.45653135,.41317299,.00088261301,0,.077100001,0,8.2776909,2.0129173
1997,1,0,1,1,.14909863,1.5122939,.39752647,.65537733,.0080543999,0,.07,0,8.3777008,2.2750108
1997,1,0,1,1,2.9289949,.98430878,.20140554,.65874475,.017155888,.0032115891,.071500003,0,5.2933049,2.2750108
1997,1,1,0,1,.29634044,1.2030945,.28654441,.89616603,.0070888139,0,.075500004,0,5.4595857,2.2750108
1997,1,0,1,0,.11614073,1.4154885,.42852056,.41774967,.0041837278,0,.074099995,0,8.9621353,2.2750108
1997,1,1,0,1,.83808511,1.1850581,.28803301,1.010898,.056229275,0,.07,0,3.8501475,2.2750108
1997,0,0,0,1,.42692155,5.0944176,0,.058994822,.45222175,0,.0722,0,2.6362255,2.2750108
1997,1,0,0,1,.30035633,1.5017486,.11957167,.696123,.043303847,0,.077299997,0,7.6912003,2.2750108
1998,1,1,0,1,.012315522,1.9630142,.21254742,.4842858,.0081348047,0,.066700004,0,9.7804718,2.1616395
1998,1,0,0,1,3.1458247,1.595114,.26310253,.56459248,.27484661,0,.0669,0,1.7946719,2.1616395
1998,1,0,0,0,2.3719864,1.586463,.28813809,.3324894,.001148013,0,.062199999,0,5.0107255,2.1616395
1999,1,1,0,1,.010128232,3.1796751,.20657021,.45017746,.024843024,0,.069299996,0,10.083347,1.6547184
1999,0,0,0,1,.28922155,1.2519677,.33542353,.61154181,.017266741,0,.066199996,0,7.0639038,1.6547184
1999,1,0,0,1,1.2668,2.8570735,.21851444,1.1020728,.094299622,0,.066199996,0,3.2188759,1.6547184
1999,1,0,0,1,.020372333,3.5597787,.31960803,1.0386618,.02700188,.024131445,.073600002,0,9.6220522,1.6547184
1999,0,0,0,1,.29302105,1.4280884,.19132435,.63695771,.0090602161,0,.077800006,0,7.5989003,1.6547184
2000,0,0,0,1,.93521583,3.5396533,.3848744,.64481711,.0055972189,.01685725,.075500004,0,9.3288345,1.769748
2000,1,0,1,1,.33672079,1.253799,.28244248,.48336416,.039974865,0,.076200001,0,7.5543346,1.769748
2000,0,0,0,0,.35476321,1.2879304,.3067064,1.2655647,.000086638604,.029237637,.076200001,0,5.081634,1.769748
2000,1,0,0,1,.47661409,3.4289129,.33539209,1.0723689,.031318236,.021648264,.074499995,0,9.1861506,1.769748
2000,1,0,1,1,.99946433,1.0995246,.28021294,.9490242,.023946188,0,.075500004,0,5.6347895,1.769748
2000,1,0,0,1,.31016892,1.6938769,.21045209,.52816361,.012921634,0,.076499999,0,9.1888456,1.769748
2000,0,0,0,0,.12186207,2.4190416,.062047064,.3298296,.073649287,.0094467653,.079899997,0,4.9767337,1.769748
2000,0,1,0,1,.99444807,1.6210717,.019487325,.6125195,.07310579,0,.076799996,0,3.2686515,1.769748
2000,1,0,0,0,.012568166,2.7854602,.17983082,.47248361,.026518391,0,.076799996,0,9.8520889,1.769748
2000,0,0,0,0,.052797865,3.2105494,.29557124,.55921054,.010911425,.011232349,.076799996,0,9.5640211,1.769748
2000,1,0,0,1,.20988056,3.5302119,.16021879,.50230753,.054925647,0,.071500003,0,11.135625,1.769748
2001,1,0,0,1,.18395138,2.3014183,.19360951,.46180347,.02704332,0,.070199996,1,9.6675749,1.885617
2001,0,1,0,1,1.009203,1.829216,.2869477,.76913249,.10866816,0,.069699995,1,6.4997869,1.885617
2001,1,0,1,1,.12267759,1.2289039,.52044147,.29985482,.057986546,0,.072899997,0,7.1553965,1.885617
2001,0,0,1,1,.11080826,1.2291976,.35258767,.55266589,.017389709,0,.070300005,1,7.7084107,1.885617
2002,0,0,0,0,.17826973,.62066382,.16045162,.51250726,.16600822,0,.061500002,1,3.5360196,1.7680582
2002,0,0,0,1,5.2205057,1.367447,.63143849,.47113246,.011031047,.0062272041,.065300003,1,6.280396,1.7680582
2003,1,0,0,1,.099333093,1.2499577,.47698757,.31996474,.0069726752,0,.054899998,1,7.917172,1.9912692
2003,0,0,1,1,3.390492,1.0129719,.3513121,.9461875,0,0,.057399999,1,4.1108737,1.9912692
2003,0,0,0,1,.35847881,1.2177573,.21501501,.57129127,.0038438439,.0060060062,.056199998,1,6.6871085,1.9912692
2003,1,0,1,0,.61406064,1.3317741,.37281227,.27709061,.00432058,0,.059499998,1,7.5384951,1.9912692
2004,1,0,0,1,.35333619,1.8392842,.08016032,.32972673,.063298151,0,.057300001,1,7.7621708,2.0944898
2004,1,0,1,0,1.6019444,1.1728512,.25853312,.92414182,.0043332642,0,.056500003,1,7.8739786,2.0944898
2004,1,0,1,1,.25852585,1.1803471,.32001397,.26069766,.0066807312,0,.055199999,1,8.2895393,2.0944898
2005,1,0,1,0,.21900529,1.3949442,.41064024,.25946558,.0022596889,0,.0535,1,8.7064905,2.3036366
2005,1,0,0,1,.047241379,1.2366866,.15242513,.18678048,.040175028,0,.0513,1,6.5861716,2.3036366
2006,0,0,1,1,.074766353,4.4502516,.11865931,.56210911,.17796853,0,.056799997,1,4.6728287,2.7507429
2006,0,0,0,1,.12571009,1.5764445,.33241433,.51335174,.0048838132,.0059078382,.053300001,1,7.2145042,2.7507429
2006,1,0,1,1,.72844219,1.4773434,.20656171,.70813644,.052775525,0,.055100001,1,7.41998,2.7507429
2006,1,0,1,1,.25223282,1.1557871,.37462965,.53842789,.014474217,0,.055100001,1,8.0532513,2.7507429
2006,0,0,0,1,.3571918,3.2232382,.058073275,.70988959,.071784712,0,.058899999,1,5.676754,2.7507429
2007,0,0,0,1,.095059074,1.424587,.25556767,.29673171,6.4128399e-06,.001068807,.054699998,1,6.8362594,2.3188083
2007,0,0,0,1,.38908488,1.4074185,.092801087,.51466876,.20253667,0,.0579,1,3.9884803,2.3188083
2007,0,0,1,1,1.8785784,1.5426821,.36656716,.4868325,.012669983,.0055721388,.054899998,1,7.2689199,2.3188083
2007,0,0,1,1,.061452515,1.2499173,0,.39576405,.016810777,0,.054699998,1,5.8805332,2.3188083
2008,0,0,0,0,.1659292,2.3625607,.20573992,.3691121,.016466368,.017686099,.055100001,1,6.1136823,1.6902248
2008,0,0,0,1,.11930154,1.2954561,.25230479,.2792576,.05884409,.0030502761,.056700002,1,10.227778,1.6902248
2008,0,0,1,1,.034311857,2.5141549,.022792105,1.0566531,.020230168,0,.056700002,1,7.8720741,1.6902248
2008,0,0,1,1,.058639564,2.5141549,.022792105,1.0566531,.020230168,0,.056700002,1,7.846981,1.6902248
2008,0,1,0,1,.016503688,1.0909274,.39179513,.4885937,.0064615072,0,.055500001,1,8.205492,1.6902248
2009,1,0,1,1,.10425952,3.2851188,.34535912,.41340369,.0022480199,.011463786,.052600004,1,7.9309254,1.9956979
2009,1,0,0,0,.44445676,1.2734826,.29469863,.28242812,.019721614,.0079108411,.0515,1,10.650839,1.9956979
2009,1,0,1,1,.025642242,3.0240822,.21831416,.62654889,.057342891,.010779574,.055399999,1,11.29416,1.9956979
2010,0,0,1,0,.20258021,4.2310386,.089714304,.24847175,.29712388,.00749534,.046799999,1,8.3882227,1.8588613
2010,0,0,0,1,.53785688,1.1671079,.13821138,1.3069105,.059281845,0,.047199998,1,7.7902822,1.8588613
2010,1,0,0,1,.35047635,1.1111307,.29555041,.2675617,.051868971,.0035215139,.047199998,1,8.1068163,1.8588613
2010,0,0,0,1,.12888302,1.351952,.29011258,.30932197,.0031890429,.0059952559,.046799999,1,7.3218498,1.8588613
2010,0,0,1,1,.1778481,.71992511,.17434756,.99892646,.000077691802,0,.045300003,1,4.3694477,1.8588613
2010,0,0,1,0,.0112222,2.2901273,.45248935,.44320843,.047962174,0,.047199998,1,9.5958071,1.8588613
2011,0,0,1,0,.49664998,2.2878413,.22806095,.34017605,.014855104,.015410709,.049600001,1,6.3969297,1.8290628
2011,0,0,1,1,.043302752,.97876418,.13145736,1.0551473,.083552942,.0072935671,.039799999,1,5.3844953,1.8290628
2012,0,0,1,1,.13749535,2.1724284,.18237218,.91449022,.005008372,0,.036400001,1,7.8976684,2.2880151
2012,1,0,0,1,.43330637,1.5079525,.24983613,.52401263,.009002001,.0075162342,.036499999,1,9.3497543,2.2880151
2013,0,0,0,1,.26561379,.90848696,.34048238,.21941222,.021300737,.002891337,.045300003,1,7.2392149,2.8268437
2013,0,0,0,0,.89683449,1.532922,.16113079,.50252509,.066508591,0,.046300001,1,7.7927618,2.8268437
2013,0,0,0,0,.072663456,1.2801782,.35556024,.28230634,.037375987,.0043945201,.046399999,1,7.8212419,2.8268437
2014,1,0,1,1,.025406288,2.1707938,.27752456,.40582484,0,.010524633,.0392,1,10.377234,3.1040967
2014,0,0,0,0,.090040416,1.8407248,.28933617,.16561036,.018270139,.003327881,.044499997,1,8.2837467,3.1040967
2014,1,0,0,1,.52293247,1.2896707,.15562126,.75568694,.094029725,.004106102,.0425,1,9.6007595,3.1040967
2014,0,0,0,0,.28813764,1.0255018,.063760959,.89501619,.10277495,.0072632581,.0392,1,5.5093884,3.1040967
2014,0,0,0,1,.3131828,1.4564333,.34506667,.29412609,.01707978,.0064313309,.0416,1,7.9179006,3.1040967
2014,0,0,0,1,.069301568,.94861507,.40549254,.18438022,.11572342,.002475675,.041100003,1,7.521318,3.1040967
2014,1,0,0,1,.042251267,1.5006214,.32033584,.92014927,.10708955,.0069029848,.0392,1,8.6877794,3.1040967
1994,1,1,0,1,1.4382156,1.3852508,.27701485,.28303099,.019233234,0,.086800002,0,5.5947113,2.8944738
2000,1,0,0,1,.30720332,1.6269194,.19918215,.35188413,.083087601,.0085042603,.076499999,0,11.046786,2.5516024
2001,0,0,0,1,.061052255,.77502048,.10762504,.14947924,.16349491,.0037289441,.067699999,1,8.6249704,3.7131608
2004,0,1,0,1,.98160923,.93057722,.31015748,.30702946,.013863964,0,.054699998,1,5.5645204,2.7910545
2007,0,0,0,1,.019766618,2.3460486,.13309677,.30624342,.04814424,.0096384389,.054899998,1,11.896227,8.5856543
2014,1,0,1,1,.78220338,2.4108732,.33106089,.17225036,.097389951,.0046747178,.040799998,1,10.374366,-1.2128206
1993,0,0,0,1,.16154732,1.496781,.40883434,.39508355,0,0,.074600004,0,5.3783054,1.396696
1993,1,1,1,1,.4129487,1.496781,.40883434,.39508355,0,0,.069200002,0,6.8416157,1.396696
1993,0,1,0,1,.040463578,2.377692,.31164223,.59135967,.15880649,0,.073299997,0,7.7253299,1.396696
1993,1,0,0,1,.44244376,.92366529,.40905404,.80799913,.0053993622,0,.066599995,0,5.7397928,1.396696
1993,1,0,1,1,.13074084,1.2238168,.48444146,.58572686,.0053054602,0,.069200002,0,4.535974,1.396696
1995,1,0,0,1,.28547698,2.44714,.74676675,.81836843,.0048702708,0,.071199998,0,6.4101748,1.3355701
1995,0,0,0,1,.14678898,1.4340787,.037304804,.66436124,.0042303652,.03657363,.070199996,0,4.6913481,1.3355701
1995,0,0,1,1,.18957347,1.0519176,.20587677,.97208548,.000596567,0,.082600005,0,6.4504704,1.3355701
1997,1,0,0,0,.87567961,1.3503414,.51226848,.66619122,.053080361,.0097441804,.068700001,0,6.0210233,1.4776777
1998,0,1,1,1,.099394336,1.7684777,.26768994,.6043613,0,0,.064099997,0,7.3258076,.96997827
1998,0,1,0,1,.05881732,1.7684777,.26768994,.6043613,0,0,.062399998,0,7.5464463,.96997827
1998,0,0,0,1,.069767445,1.1586847,.11661956,.95131189,.00026477501,0,.062399998,0,6.0637851,.96997827
1998,1,0,1,1,.69713515,1.3667126,.36568144,.8207956,.0044838712,0,.065499999,0,5.9135032,.96997827
1999,1,0,0,1,.17181286,2.0126734,0,.56405997,.12456231,.033724636,.071900003,0,5.1416636,.6653834
2000,0,0,1,1,.43902439,.92813587,.36600059,.78531569,.03200043,0,.075500004,0,3.713572,.69289106
2001,1,0,0,1,.83909202,1.3778517,.20385398,.69071275,0,0,.067699999,1,7.7882113,.85756856
2005,0,0,0,0,.46426064,1.7779536,.15897825,.41284904,0,0,.050900001,1,8.637639,1.330537
2006,1,0,0,1,.02789809,1.59242,.000428028,.044711396,.46164587,0,.058899999,1,5.0562458,1.3347363
1993,1,0,0,1,.11265618,1.7430433,.28301382,.45774966,.031824447,0,.069200002,0,7.9687772,2.0376809
1994,0,0,0,1,.17843093,1.2646371,.053674057,.055521347,.15332513,0,.0748,0,1.9781959,1.4738222
1994,0,0,0,1,.29683667,2.166074,.27342817,.40183493,.0058979988,0,.0788,0,3.7795227,1.4738222
